tau	PRB	PRL	PRP	PRPD
TRINITY_DN281844_c0_g1	1	0	1	0	0
TRINITY_DN281845_c0_g1	1	0	1	0	0
TRINITY_DN281849_c0_g1	1	0	1	0	0
TRINITY_DN281851_c0_g1	1	0	1	0	0
TRINITY_DN281854_c0_g1	1	0	1	0	0
TRINITY_DN281855_c0_g1	1	0	1	0	0
TRINITY_DN281858_c0_g1	1	0	1	0	0
TRINITY_DN281859_c0_g1	1	0	1	0	0
TRINITY_DN281860_c0_g1	1	0	1	0	0
TRINITY_DN281863_c0_g1	1	0	1	0	0
TRINITY_DN281864_c0_g1	1	0	1	0	0
TRINITY_DN281867_c0_g1	1	0	1	0	0
TRINITY_DN281868_c0_g1	1	0	1	0	0
TRINITY_DN281869_c0_g1	1	0	1	0	0
TRINITY_DN281873_c0_g1	1	0	1	0	0
TRINITY_DN281878_c0_g1	1	0	1	0	0
TRINITY_DN281879_c0_g1	1	0	1	0	0
TRINITY_DN281880_c0_g1	1	0	1	0	0
TRINITY_DN281880_c0_g2	1	0	1	0	0
TRINITY_DN281884_c0_g1	1	0	1	0	0
TRINITY_DN281890_c0_g1	1	0	1	0	0
TRINITY_DN281894_c1_g1	1	0	1	0	0
TRINITY_DN281895_c0_g1	1	0	1	0	0
TRINITY_DN281898_c0_g1	1	0	1	0	0
TRINITY_DN281905_c0_g1	1	0	1	0	0
TRINITY_DN281920_c0_g1	1	0	1	0	0
TRINITY_DN281921_c0_g1	1	0	1	0	0
TRINITY_DN281926_c0_g1	1	0	1	0	0
TRINITY_DN281929_c0_g1	1	0	1	0	0
TRINITY_DN281930_c0_g1	1	0	1	0	0
TRINITY_DN281935_c0_g1	1	0	1	0	0
TRINITY_DN281939_c0_g1	1	0	1	0	0
TRINITY_DN281942_c0_g1	1	0	1	0	0
TRINITY_DN281945_c0_g1	1	0	1	0	0
TRINITY_DN281946_c0_g1	1	0	1	0	0
TRINITY_DN281947_c0_g1	1	0	1	0	0
TRINITY_DN281948_c0_g1	1	0	1	0	0
TRINITY_DN281952_c0_g1	1	0	1	0	0
TRINITY_DN281953_c0_g1	1	0	1	0	0
TRINITY_DN281954_c0_g1	1	0	1	0	0
TRINITY_DN281956_c0_g1	1	0	1	0	0
TRINITY_DN281957_c0_g1	1	0	1	0	0
TRINITY_DN281968_c0_g1	1	0	1	0	0
TRINITY_DN281971_c0_g1	1	0	1	0	0
TRINITY_DN281973_c0_g1	1	0	1	0	0
TRINITY_DN281977_c0_g1	1	0	1	0	0
TRINITY_DN281982_c0_g1	1	0	1	0	0
TRINITY_DN281984_c0_g1	1	0	1	0	0
TRINITY_DN281987_c0_g1	1	0	1	0	0
TRINITY_DN281990_c1_g1	1	0	1	0	0
TRINITY_DN281991_c0_g1	1	0	1	0	0
TRINITY_DN281995_c0_g1	1	0	1	0	0
TRINITY_DN281996_c0_g1	1	0	1	0	0
TRINITY_DN2820_c0_g1	1	0	1	0	0
TRINITY_DN28200_c0_g1	1	0	1	0	0
TRINITY_DN282000_c0_g1	1	0	1	0	0
TRINITY_DN282002_c0_g1	1	0	1	0	0
TRINITY_DN282003_c0_g1	1	0	1	0	0
TRINITY_DN282005_c0_g1	1	0	1	0	0
TRINITY_DN282008_c0_g1	1	0	1	0	0
TRINITY_DN282009_c0_g1	1	0	1	0	0
TRINITY_DN282012_c0_g1	1	0	1	0	0
TRINITY_DN282017_c0_g1	1	0	1	0	0
TRINITY_DN282020_c0_g1	1	0	1	0	0
TRINITY_DN282023_c0_g1	1	0	1	0	0
TRINITY_DN282024_c0_g1	1	0	1	0	0
TRINITY_DN282025_c0_g1	1	0	1	0	0
TRINITY_DN282026_c0_g1	1	0	1	0	0
TRINITY_DN282027_c0_g1	1	0	1	0	0
TRINITY_DN282033_c0_g1	1	0	1	0	0
TRINITY_DN282037_c0_g1	1	0	1	0	0
TRINITY_DN282040_c0_g1	1	0	1	0	0
TRINITY_DN282042_c0_g1	1	0	1	0	0
TRINITY_DN282045_c0_g1	1	0	1	0	0
TRINITY_DN282051_c0_g1	1	0	1	0	0
TRINITY_DN282052_c0_g1	1	0	1	0	0
TRINITY_DN282053_c0_g1	1	0	1	0	0
TRINITY_DN282054_c0_g1	1	0	1	0	0
TRINITY_DN282057_c0_g1	1	0	1	0	0
TRINITY_DN282058_c0_g1	1	0	1	0	0
TRINITY_DN282059_c0_g1	1	0	1	0	0
TRINITY_DN282063_c0_g1	1	0	1	0	0
TRINITY_DN282064_c1_g1	1	0	1	0	0
TRINITY_DN282066_c0_g1	1	0	1	0	0
TRINITY_DN282067_c0_g1	1	0	1	0	0
TRINITY_DN282069_c0_g1	1	0	1	0	0
TRINITY_DN282072_c0_g1	1	0	1	0	0
TRINITY_DN282073_c0_g1	1	0	1	0	0
TRINITY_DN282076_c0_g1	1	0	1	0	0
TRINITY_DN282078_c0_g1	1	0	1	0	0
TRINITY_DN282079_c0_g1	1	0	1	0	0
TRINITY_DN282081_c0_g1	1	0	1	0	0
TRINITY_DN282082_c0_g1	1	0	1	0	0
TRINITY_DN282083_c0_g1	1	0	1	0	0
TRINITY_DN282087_c0_g1	1	0	1	0	0
TRINITY_DN282089_c0_g1	1	0	1	0	0
TRINITY_DN282101_c0_g1	1	0	1	0	0
TRINITY_DN282105_c0_g1	1	0	1	0	0
TRINITY_DN282107_c0_g1	1	0	1	0	0
TRINITY_DN282111_c0_g1	1	0	1	0	0
TRINITY_DN282112_c0_g1	1	0	1	0	0
TRINITY_DN282116_c0_g1	1	0	1	0	0
TRINITY_DN282118_c0_g1	1	0	1	0	0
TRINITY_DN282119_c0_g1	1	0	1	0	0
TRINITY_DN282120_c0_g1	1	0	1	0	0
TRINITY_DN282122_c0_g1	1	0	1	0	0
TRINITY_DN282126_c0_g1	1	0	1	0	0
TRINITY_DN282128_c0_g1	1	0	1	0	0
TRINITY_DN282129_c0_g1	1	0	1	0	0
TRINITY_DN282131_c0_g1	1	0	1	0	0
TRINITY_DN282132_c0_g1	1	0	1	0	0
TRINITY_DN282137_c0_g1	1	0	1	0	0
TRINITY_DN282139_c0_g1	1	0	1	0	0
TRINITY_DN282143_c0_g1	1	0	1	0	0
TRINITY_DN282147_c0_g1	1	0	1	0	0
TRINITY_DN282148_c0_g1	1	0	1	0	0
TRINITY_DN282153_c0_g1	1	0	1	0	0
TRINITY_DN282154_c0_g1	1	0	1	0	0
TRINITY_DN282155_c0_g1	1	0	1	0	0
TRINITY_DN282156_c0_g1	1	0	1	0	0
TRINITY_DN282157_c0_g1	1	0	1	0	0
TRINITY_DN282160_c0_g1	1	0	1	0	0
TRINITY_DN282164_c0_g1	1	0	1	0	0
TRINITY_DN282173_c0_g1	1	0	1	0	0
TRINITY_DN282174_c0_g1	1	0	1	0	0
TRINITY_DN282176_c0_g1	1	0	1	0	0
TRINITY_DN282179_c0_g1	1	0	1	0	0
TRINITY_DN282180_c0_g1	1	0	1	0	0
TRINITY_DN282187_c0_g1	1	0	1	0	0
TRINITY_DN282189_c0_g1	1	0	1	0	0
TRINITY_DN282191_c0_g1	1	0	1	0	0
TRINITY_DN282196_c0_g1	1	0	1	0	0
TRINITY_DN282199_c0_g1	1	0	1	0	0
TRINITY_DN282201_c0_g1	1	0	1	0	0
TRINITY_DN282203_c0_g1	1	0	1	0	0
TRINITY_DN282209_c0_g1	1	0	1	0	0
TRINITY_DN28221_c0_g1	1	0	1	0	0
TRINITY_DN282215_c0_g1	1	0	1	0	0
TRINITY_DN282216_c0_g1	1	0	1	0	0
TRINITY_DN282217_c0_g1	1	0	1	0	0
TRINITY_DN282218_c0_g1	1	0	1	0	0
TRINITY_DN282220_c0_g1	1	0	1	0	0
TRINITY_DN282222_c0_g1	1	0	1	0	0
TRINITY_DN282225_c0_g1	1	0	1	0	0
TRINITY_DN282230_c0_g1	1	0	1	0	0
TRINITY_DN282231_c0_g1	1	0	1	0	0
TRINITY_DN282234_c0_g1	1	0	1	0	0
TRINITY_DN28224_c0_g1	1	0	1	0	0
TRINITY_DN282240_c0_g1	1	0	1	0	0
TRINITY_DN282243_c0_g1	1	0	1	0	0
TRINITY_DN282252_c0_g1	1	0	1	0	0
TRINITY_DN282253_c0_g1	1	0	1	0	0
TRINITY_DN282254_c0_g1	1	0	1	0	0
TRINITY_DN282260_c0_g1	1	0	1	0	0
TRINITY_DN282261_c0_g1	1	0	1	0	0
TRINITY_DN282262_c0_g1	1	0	1	0	0
TRINITY_DN282263_c0_g1	1	0	1	0	0
TRINITY_DN282269_c0_g1	1	0	1	0	0
TRINITY_DN282273_c0_g1	1	0	1	0	0
TRINITY_DN282274_c0_g1	1	0	1	0	0
TRINITY_DN282275_c0_g1	1	0	1	0	0
TRINITY_DN282276_c0_g1	1	0	1	0	0
TRINITY_DN282279_c0_g1	1	0	1	0	0
TRINITY_DN282285_c0_g1	1	0	1	0	0
TRINITY_DN282286_c0_g1	1	0	1	0	0
TRINITY_DN282288_c0_g1	1	0	1	0	0
TRINITY_DN28229_c0_g1	1	0	1	0	0
TRINITY_DN282290_c0_g1	1	0	1	0	0
TRINITY_DN282291_c0_g1	1	0	1	0	0
TRINITY_DN282298_c0_g1	1	0	1	0	0
TRINITY_DN282299_c0_g1	1	0	1	0	0
TRINITY_DN282301_c0_g1	1	0	1	0	0
TRINITY_DN282304_c0_g1	1	0	1	0	0
TRINITY_DN282308_c0_g1	1	0	1	0	0
TRINITY_DN282309_c0_g1	1	0	1	0	0
TRINITY_DN282317_c0_g1	1	0	1	0	0
TRINITY_DN282318_c0_g1	1	0	1	0	0
TRINITY_DN282320_c0_g1	1	0	1	0	0
TRINITY_DN282321_c0_g1	1	0	1	0	0
TRINITY_DN282322_c0_g1	1	0	1	0	0
TRINITY_DN282323_c0_g1	1	0	1	0	0
TRINITY_DN282326_c0_g1	1	0	1	0	0
TRINITY_DN282330_c0_g1	1	0	1	0	0
TRINITY_DN282333_c0_g1	1	0	1	0	0
TRINITY_DN282335_c0_g1	1	0	1	0	0
TRINITY_DN282336_c0_g1	1	0	1	0	0
TRINITY_DN282338_c0_g1	1	0	1	0	0
TRINITY_DN282342_c0_g1	1	0	1	0	0
TRINITY_DN282344_c0_g1	1	0	1	0	0
TRINITY_DN282348_c0_g1	1	0	1	0	0
TRINITY_DN282349_c0_g1	1	0	1	0	0
TRINITY_DN282350_c0_g1	1	0	1	0	0
TRINITY_DN282351_c0_g1	1	0	1	0	0
TRINITY_DN282354_c0_g1	1	0	1	0	0
TRINITY_DN282355_c0_g1	1	0	1	0	0
TRINITY_DN282358_c0_g1	1	0	1	0	0
TRINITY_DN282359_c0_g1	1	0	1	0	0
TRINITY_DN282366_c0_g1	1	0	1	0	0
TRINITY_DN282367_c0_g1	1	0	1	0	0
TRINITY_DN282369_c0_g1	1	0	1	0	0
TRINITY_DN282370_c0_g1	1	0	1	0	0
TRINITY_DN282373_c0_g1	1	0	1	0	0
TRINITY_DN282375_c0_g1	1	0	1	0	0
TRINITY_DN282376_c0_g1	1	0	1	0	0
TRINITY_DN282377_c0_g1	1	0	1	0	0
TRINITY_DN282379_c0_g1	1	0	1	0	0
TRINITY_DN282380_c0_g1	1	0	1	0	0
TRINITY_DN282381_c0_g1	1	0	1	0	0
TRINITY_DN282382_c0_g1	1	0	1	0	0
TRINITY_DN282383_c0_g1	1	0	1	0	0
TRINITY_DN282384_c0_g1	1	0	1	0	0
TRINITY_DN282385_c0_g1	1	0	1	0	0
TRINITY_DN282394_c0_g1	1	0	1	0	0
TRINITY_DN282396_c0_g1	1	0	1	0	0
TRINITY_DN282399_c0_g1	1	0	1	0	0
TRINITY_DN2824_c0_g1	1	0	1	0	0
TRINITY_DN282403_c0_g1	1	0	1	0	0
TRINITY_DN282405_c0_g1	1	0	1	0	0
TRINITY_DN282406_c0_g1	1	0	1	0	0
TRINITY_DN282407_c0_g1	1	0	1	0	0
TRINITY_DN282408_c0_g1	1	0	1	0	0
TRINITY_DN282411_c0_g1	1	0	1	0	0
TRINITY_DN282413_c0_g1	1	0	1	0	0
TRINITY_DN282418_c0_g1	1	0	1	0	0
TRINITY_DN28242_c2_g1	1	0	1	0	0
TRINITY_DN282420_c0_g1	1	0	1	0	0
TRINITY_DN282422_c0_g1	1	0	1	0	0
TRINITY_DN282430_c0_g1	1	0	1	0	0
TRINITY_DN282434_c0_g1	1	0	1	0	0
TRINITY_DN282436_c0_g1	1	0	1	0	0
TRINITY_DN282437_c0_g1	1	0	1	0	0
TRINITY_DN282441_c0_g1	1	0	1	0	0
TRINITY_DN282442_c0_g1	1	0	1	0	0
TRINITY_DN282449_c0_g1	1	0	1	0	0
TRINITY_DN28245_c0_g1	1	0	1	0	0
TRINITY_DN282454_c0_g1	1	0	1	0	0
TRINITY_DN282457_c0_g1	1	0	1	0	0
TRINITY_DN28246_c0_g1	1	0	1	0	0
TRINITY_DN28246_c0_g2	1	0	1	0	0
TRINITY_DN282460_c0_g1	1	0	1	0	0
TRINITY_DN282462_c0_g1	1	0	1	0	0
TRINITY_DN282463_c0_g1	1	0	1	0	0
TRINITY_DN282463_c0_g2	1	0	1	0	0
TRINITY_DN282470_c0_g1	1	0	1	0	0
TRINITY_DN282475_c0_g1	1	0	1	0	0
TRINITY_DN282481_c0_g1	1	0	1	0	0
TRINITY_DN282485_c0_g1	1	0	1	0	0
TRINITY_DN282486_c0_g1	1	0	1	0	0
TRINITY_DN282495_c0_g1	1	0	1	0	0
TRINITY_DN282497_c0_g1	1	0	1	0	0
TRINITY_DN282498_c0_g1	1	0	1	0	0
TRINITY_DN282501_c0_g1	1	0	1	0	0
TRINITY_DN282503_c0_g1	1	0	1	0	0
TRINITY_DN282505_c0_g1	1	0	1	0	0
TRINITY_DN282508_c0_g1	1	0	1	0	0
TRINITY_DN282511_c0_g1	1	0	1	0	0
TRINITY_DN282513_c0_g1	1	0	1	0	0
TRINITY_DN282515_c0_g1	1	0	1	0	0
TRINITY_DN282522_c0_g1	1	0	1	0	0
TRINITY_DN282524_c0_g1	1	0	1	0	0
TRINITY_DN282525_c0_g1	1	0	1	0	0
TRINITY_DN282534_c0_g1	1	0	1	0	0
TRINITY_DN282535_c0_g1	1	0	1	0	0
TRINITY_DN282538_c0_g1	1	0	1	0	0
TRINITY_DN282541_c0_g1	1	0	1	0	0
TRINITY_DN282542_c0_g1	1	0	1	0	0
TRINITY_DN282543_c0_g1	1	0	1	0	0
TRINITY_DN282546_c0_g1	1	0	1	0	0
TRINITY_DN282547_c0_g1	1	0	1	0	0
TRINITY_DN282549_c0_g1	1	0	1	0	0
TRINITY_DN282550_c0_g1	1	0	1	0	0
TRINITY_DN282552_c0_g1	1	0	1	0	0
TRINITY_DN282558_c0_g1	1	0	1	0	0
TRINITY_DN28256_c0_g1	1	0	1	0	0
TRINITY_DN282565_c0_g1	1	0	1	0	0
TRINITY_DN282566_c0_g1	1	0	1	0	0
TRINITY_DN282570_c0_g1	1	0	1	0	0
TRINITY_DN282573_c0_g1	1	0	1	0	0
TRINITY_DN282576_c0_g1	1	0	1	0	0
TRINITY_DN282577_c0_g1	1	0	1	0	0
TRINITY_DN282582_c0_g1	1	0	1	0	0
TRINITY_DN282586_c0_g1	1	0	1	0	0
TRINITY_DN282590_c0_g1	1	0	1	0	0
TRINITY_DN282591_c0_g1	1	0	1	0	0
TRINITY_DN282594_c3_g1	1	0	1	0	0
TRINITY_DN282594_c4_g1	1	0	1	0	0
TRINITY_DN282595_c1_g1	1	0	1	0	0
TRINITY_DN282597_c0_g1	1	0	1	0	0
TRINITY_DN282598_c0_g1	1	0	1	0	0
TRINITY_DN282600_c0_g1	1	0	1	0	0
TRINITY_DN282602_c0_g1	1	0	1	0	0
TRINITY_DN282605_c0_g1	1	0	1	0	0
TRINITY_DN282617_c0_g1	1	0	1	0	0
TRINITY_DN282620_c0_g1	1	0	1	0	0
TRINITY_DN282623_c0_g1	1	0	1	0	0
TRINITY_DN282626_c0_g1	1	0	1	0	0
TRINITY_DN282629_c0_g1	1	0	1	0	0
TRINITY_DN282630_c0_g1	1	0	1	0	0
TRINITY_DN282631_c0_g1	1	0	1	0	0
TRINITY_DN282637_c0_g1	1	0	1	0	0
TRINITY_DN282639_c0_g1	1	0	1	0	0
TRINITY_DN282642_c0_g1	1	0	1	0	0
TRINITY_DN282643_c0_g1	1	0	1	0	0
TRINITY_DN282644_c0_g1	1	0	1	0	0
TRINITY_DN282646_c0_g1	1	0	1	0	0
TRINITY_DN282651_c0_g1	1	0	1	0	0
TRINITY_DN282655_c0_g4	1	0	1	0	0
TRINITY_DN282656_c0_g1	1	0	1	0	0
TRINITY_DN282658_c0_g1	1	0	1	0	0
TRINITY_DN282659_c0_g1	1	0	1	0	0
TRINITY_DN282666_c0_g1	1	0	1	0	0
TRINITY_DN282670_c0_g1	1	0	1	0	0
TRINITY_DN282673_c0_g1	1	0	1	0	0
TRINITY_DN282674_c0_g1	1	0	1	0	0
TRINITY_DN282676_c0_g1	1	0	1	0	0
TRINITY_DN282677_c0_g1	1	0	1	0	0
TRINITY_DN282678_c0_g1	1	0	1	0	0
TRINITY_DN282680_c0_g1	1	0	1	0	0
TRINITY_DN282682_c0_g1	1	0	1	0	0
TRINITY_DN282684_c0_g1	1	0	1	0	0
TRINITY_DN282686_c0_g1	1	0	1	0	0
TRINITY_DN282689_c0_g1	1	0	1	0	0
TRINITY_DN282692_c0_g1	1	0	1	0	0
TRINITY_DN282695_c0_g1	1	0	1	0	0
TRINITY_DN282696_c0_g1	1	0	1	0	0
TRINITY_DN282702_c0_g1	1	0	1	0	0
TRINITY_DN282707_c0_g1	1	0	1	0	0
TRINITY_DN282708_c0_g1	1	0	1	0	0
TRINITY_DN28271_c0_g1	1	0	1	0	0
TRINITY_DN282711_c0_g1	1	0	1	0	0
TRINITY_DN282715_c0_g1	1	0	1	0	0
TRINITY_DN282719_c0_g1	1	0	1	0	0
TRINITY_DN282724_c0_g1	1	0	1	0	0
TRINITY_DN282726_c0_g1	1	0	1	0	0
TRINITY_DN282727_c0_g1	1	0	1	0	0
TRINITY_DN282729_c0_g1	1	0	1	0	0
TRINITY_DN282730_c0_g1	1	0	1	0	0
TRINITY_DN282731_c0_g1	1	0	1	0	0
TRINITY_DN282732_c0_g1	1	0	1	0	0
TRINITY_DN282735_c1_g1	1	0	1	0	0
TRINITY_DN282738_c0_g1	1	0	1	0	0
TRINITY_DN28274_c0_g1	1	0	1	0	0
TRINITY_DN282742_c0_g1	1	0	1	0	0
TRINITY_DN282744_c0_g1	1	0	1	0	0
TRINITY_DN282745_c0_g1	1	0	1	0	0
TRINITY_DN282753_c0_g1	1	0	1	0	0
TRINITY_DN282754_c0_g1	1	0	1	0	0
TRINITY_DN282756_c0_g1	1	0	1	0	0
TRINITY_DN282761_c0_g1	1	0	1	0	0
TRINITY_DN28277_c0_g1	1	0	1	0	0
TRINITY_DN282773_c0_g1	1	0	1	0	0
TRINITY_DN282774_c0_g1	1	0	1	0	0
TRINITY_DN282778_c0_g1	1	0	1	0	0
TRINITY_DN28278_c0_g1	1	0	1	0	0
TRINITY_DN282780_c0_g1	1	0	1	0	0
TRINITY_DN282781_c0_g1	1	0	1	0	0
TRINITY_DN282782_c0_g1	1	0	1	0	0
TRINITY_DN282794_c0_g1	1	0	1	0	0
TRINITY_DN282796_c0_g1	1	0	1	0	0
TRINITY_DN282798_c0_g1	1	0	1	0	0
TRINITY_DN282800_c0_g1	1	0	1	0	0
TRINITY_DN282803_c0_g1	1	0	1	0	0
TRINITY_DN282805_c1_g1	1	0	1	0	0
TRINITY_DN282806_c0_g1	1	0	1	0	0
TRINITY_DN282810_c0_g1	1	0	1	0	0
TRINITY_DN282813_c0_g1	1	0	1	0	0
TRINITY_DN282821_c0_g1	1	0	1	0	0
TRINITY_DN282822_c0_g1	1	0	1	0	0
TRINITY_DN282824_c0_g1	1	0	1	0	0
TRINITY_DN282826_c0_g1	1	0	1	0	0
TRINITY_DN282830_c0_g1	1	0	1	0	0
TRINITY_DN282843_c0_g1	1	0	1	0	0
TRINITY_DN282845_c0_g1	1	0	1	0	0
TRINITY_DN282847_c0_g1	1	0	1	0	0
TRINITY_DN28286_c0_g1	1	0	1	0	0
TRINITY_DN282860_c0_g1	1	0	1	0	0
TRINITY_DN282864_c0_g1	1	0	1	0	0
TRINITY_DN282875_c0_g1	1	0	1	0	0
TRINITY_DN282882_c0_g1	1	0	1	0	0
TRINITY_DN282885_c0_g1	1	0	1	0	0
TRINITY_DN282888_c0_g1	1	0	1	0	0
TRINITY_DN282893_c0_g1	1	0	1	0	0
TRINITY_DN282896_c0_g1	1	0	1	0	0
TRINITY_DN282898_c0_g1	1	0	1	0	0
TRINITY_DN282901_c1_g1	1	0	1	0	0
TRINITY_DN282902_c0_g1	1	0	1	0	0
TRINITY_DN282904_c0_g1	1	0	1	0	0
TRINITY_DN282905_c0_g1	1	0	1	0	0
TRINITY_DN282907_c0_g1	1	0	1	0	0
TRINITY_DN282908_c0_g1	1	0	1	0	0
TRINITY_DN282912_c0_g1	1	0	1	0	0
TRINITY_DN282915_c0_g1	1	0	1	0	0
TRINITY_DN282917_c0_g1	1	0	1	0	0
TRINITY_DN28292_c0_g1	1	0	1	0	0
TRINITY_DN282921_c0_g1	1	0	1	0	0
TRINITY_DN282923_c0_g1	1	0	1	0	0
TRINITY_DN282930_c0_g1	1	0	1	0	0
TRINITY_DN282935_c0_g1	1	0	1	0	0
TRINITY_DN282937_c0_g1	1	0	1	0	0
TRINITY_DN282938_c1_g1	1	0	1	0	0
TRINITY_DN282941_c0_g1	1	0	1	0	0
TRINITY_DN282942_c0_g1	1	0	1	0	0
TRINITY_DN282943_c0_g1	1	0	1	0	0
TRINITY_DN282949_c0_g1	1	0	1	0	0
TRINITY_DN282950_c0_g1	1	0	1	0	0
TRINITY_DN282951_c0_g1	1	0	1	0	0
TRINITY_DN282955_c0_g1	1	0	1	0	0
TRINITY_DN282957_c0_g1	1	0	1	0	0
TRINITY_DN282958_c0_g1	1	0	1	0	0
TRINITY_DN282959_c0_g1	1	0	1	0	0
TRINITY_DN282960_c0_g1	1	0	1	0	0
TRINITY_DN282961_c0_g1	1	0	1	0	0
TRINITY_DN282962_c0_g1	1	0	1	0	0
TRINITY_DN282967_c0_g1	1	0	1	0	0
TRINITY_DN282969_c0_g1	1	0	1	0	0
TRINITY_DN282970_c0_g2	1	0	1	0	0
TRINITY_DN282973_c0_g1	1	0	1	0	0
TRINITY_DN282975_c0_g1	1	0	1	0	0
TRINITY_DN282981_c0_g1	1	0	1	0	0
TRINITY_DN282983_c0_g1	1	0	1	0	0
TRINITY_DN282984_c0_g2	1	0	1	0	0
TRINITY_DN282987_c0_g1	1	0	1	0	0
TRINITY_DN282989_c0_g1	1	0	1	0	0
TRINITY_DN282992_c0_g1	1	0	1	0	0
TRINITY_DN282993_c0_g1	1	0	1	0	0
TRINITY_DN282994_c0_g1	1	0	1	0	0
TRINITY_DN282995_c0_g1	1	0	1	0	0
TRINITY_DN282998_c0_g1	1	0	1	0	0
TRINITY_DN283002_c0_g1	1	0	1	0	0
TRINITY_DN283003_c0_g1	1	0	1	0	0
TRINITY_DN283009_c0_g1	1	0	1	0	0
TRINITY_DN283010_c0_g1	1	0	1	0	0
TRINITY_DN283013_c0_g1	1	0	1	0	0
TRINITY_DN283016_c0_g1	1	0	1	0	0
TRINITY_DN283017_c0_g1	1	0	1	0	0
TRINITY_DN283021_c0_g1	1	0	1	0	0
TRINITY_DN283029_c0_g1	1	0	1	0	0
TRINITY_DN283030_c0_g1	1	0	1	0	0
TRINITY_DN283033_c0_g1	1	0	1	0	0
TRINITY_DN283035_c0_g1	1	0	1	0	0
TRINITY_DN283037_c0_g1	1	0	1	0	0
TRINITY_DN283040_c0_g1	1	0	1	0	0
TRINITY_DN283041_c0_g1	1	0	1	0	0
TRINITY_DN283044_c0_g1	1	0	1	0	0
TRINITY_DN283048_c0_g1	1	0	1	0	0
TRINITY_DN283050_c0_g1	1	0	1	0	0
TRINITY_DN283052_c0_g1	1	0	1	0	0
TRINITY_DN283058_c1_g1	1	0	1	0	0
TRINITY_DN283061_c0_g1	1	0	1	0	0
TRINITY_DN283068_c0_g1	1	0	1	0	0
TRINITY_DN283069_c0_g1	1	0	1	0	0
TRINITY_DN283070_c0_g1	1	0	1	0	0
TRINITY_DN283071_c0_g1	1	0	1	0	0
TRINITY_DN283073_c0_g1	1	0	1	0	0
TRINITY_DN283074_c0_g1	1	0	1	0	0
TRINITY_DN283079_c0_g1	1	0	1	0	0
TRINITY_DN283080_c0_g1	1	0	1	0	0
TRINITY_DN283081_c0_g1	1	0	1	0	0
TRINITY_DN283084_c0_g1	1	0	1	0	0
TRINITY_DN283086_c0_g1	1	0	1	0	0
TRINITY_DN283087_c0_g1	1	0	1	0	0
TRINITY_DN283090_c0_g1	1	0	1	0	0
TRINITY_DN283094_c0_g1	1	0	1	0	0
TRINITY_DN283099_c0_g1	1	0	1	0	0
TRINITY_DN283101_c0_g1	1	0	1	0	0
TRINITY_DN283102_c0_g1	1	0	1	0	0
TRINITY_DN283103_c0_g1	1	0	1	0	0
TRINITY_DN283108_c0_g1	1	0	1	0	0
TRINITY_DN283114_c0_g1	1	0	1	0	0
TRINITY_DN283116_c0_g1	1	0	1	0	0
TRINITY_DN283119_c0_g2	1	0	1	0	0
TRINITY_DN28312_c0_g1	1	0	1	0	0
TRINITY_DN283120_c0_g1	1	0	1	0	0
TRINITY_DN283129_c0_g1	1	0	1	0	0
TRINITY_DN283130_c0_g1	1	0	1	0	0
TRINITY_DN283136_c0_g1	1	0	1	0	0
TRINITY_DN283138_c0_g1	1	0	1	0	0
TRINITY_DN283144_c0_g1	1	0	1	0	0
TRINITY_DN283146_c0_g1	1	0	1	0	0
TRINITY_DN283152_c0_g1	1	0	1	0	0
TRINITY_DN283155_c0_g1	1	0	1	0	0
TRINITY_DN283159_c0_g1	1	0	1	0	0
TRINITY_DN283160_c0_g1	1	0	1	0	0
TRINITY_DN283162_c0_g1	1	0	1	0	0
TRINITY_DN283163_c0_g1	1	0	1	0	0
TRINITY_DN283164_c0_g1	1	0	1	0	0
TRINITY_DN283167_c0_g1	1	0	1	0	0
TRINITY_DN283170_c0_g1	1	0	1	0	0
TRINITY_DN283171_c0_g1	1	0	1	0	0
TRINITY_DN28318_c0_g1	1	0	1	0	0
TRINITY_DN283182_c0_g1	1	0	1	0	0
TRINITY_DN283184_c0_g1	1	0	1	0	0
TRINITY_DN283185_c0_g1	1	0	1	0	0
TRINITY_DN283196_c0_g1	1	0	1	0	0
TRINITY_DN283198_c0_g1	1	0	1	0	0
TRINITY_DN283203_c0_g1	1	0	1	0	0
TRINITY_DN283205_c0_g1	1	0	1	0	0
TRINITY_DN283208_c0_g1	1	0	1	0	0
TRINITY_DN283213_c0_g1	1	0	1	0	0
TRINITY_DN283214_c0_g1	1	0	1	0	0
TRINITY_DN283218_c0_g1	1	0	1	0	0
TRINITY_DN283219_c0_g1	1	0	1	0	0
TRINITY_DN283223_c0_g1	1	0	1	0	0
TRINITY_DN283224_c0_g1	1	0	1	0	0
TRINITY_DN283226_c0_g1	1	0	1	0	0
TRINITY_DN283228_c0_g1	1	0	1	0	0
TRINITY_DN283228_c1_g1	1	0	1	0	0
TRINITY_DN283229_c2_g1	1	0	1	0	0
TRINITY_DN283229_c3_g1	1	0	1	0	0
TRINITY_DN283232_c0_g1	1	0	1	0	0
TRINITY_DN283238_c0_g1	1	0	1	0	0
TRINITY_DN283240_c0_g1	1	0	1	0	0
TRINITY_DN283243_c0_g1	1	0	1	0	0
TRINITY_DN283245_c0_g1	1	0	1	0	0
TRINITY_DN283246_c0_g1	1	0	1	0	0
TRINITY_DN283247_c0_g1	1	0	1	0	0
TRINITY_DN283248_c0_g1	1	0	1	0	0
